identifier,series,control_symbol,title,contents_date_str,contents_start_date,contents_end_date,location,access_status,access_decision_date_str,access_decision_date,reasons,harvest_year,current_status,current_barcode,current_decision_date
31093098,M880,823,Budget,1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,02 Jan 2018,2018-01-02,Closed period,2019,Open,,2020-08-20
31093099,M880,824,Budget,1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093100,M880,825,Editorials and selected press comment on the Budget,1990 - 1990,1990-01-01,1990-01-01,Canberra,Closed,02 Jan 2018,2018-01-02,Closed period,2019,Open,,2020-08-20
31093101,M880,826,Budget,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,03 Jan 2018,2018-01-03,Closed period,2019,Open,,2020-08-20
31093105,M880,830,Prisons,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,03 Jan 2018,2018-01-03,Closed period,2019,Open,,2020-08-20
31093112,M880,837,Strategic Defence Initiative (SDI),1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093118,M880,843,Defence,1988 - 1989,1988-01-01,1989-01-01,Canberra,Closed,06 Feb 2018,2018-02-06,Closed period,2019,Open,,2020-08-20
31093119,M880,844,Defence,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,06 Feb 2018,2018-02-06,Closed period,2019,Open,,2020-08-20
31093121,M880,846,A treaty with aborigines,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093122,M880,847,ATSIC,1988 - 1989,1988-01-01,1989-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093124,M880,849,Coober Pedy/Ernabella,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093129,M880,854,Taxation - Opposition tax policy,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093136,M880,861,Social Security,1987 - 1988,1987-01-01,1988-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093137,M880,862,Retirement/Aged policy,1988 - 1989,1988-01-01,1989-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093143,M880,868,Taxation,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,06 Feb 2018,2018-02-06,Closed period,2019,Open,,2020-08-20
31093144,M880,869,Taxation - Opposition,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,06 Feb 2018,2018-02-06,Closed period,2019,Open,,2020-08-20
31093145,M880,870,Taxation - Opposition tax policy,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093147,M880,872,Uranium,1988 - 1989,1988-01-01,1989-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093148,M880,873,Resources - Petroleum,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093153,M880,878,Mining and Energy,1988 - 1989,1988-01-01,1989-01-01,Canberra,Closed,06 Feb 2018,2018-02-06,Closed period,2019,Open,,2020-08-20
31093154,M880,879,Resources,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,24 Jan 2018,2018-01-24,Closed period,2019,Open,,2020-08-20
31093156,M880,881,Republic,1991 - 1992,1991-01-01,1992-01-01,Canberra,Closed,02 Jan 2018,2018-01-02,Closed period,2019,Open,,2020-08-20
31093157,M880,882,Republic,1992 - 1992,1992-01-01,1992-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093158,M880,883,Government,1985 - 1989,1985-01-01,1989-01-01,Canberra,Closed,29 Jan 2018,2018-01-29,Closed period,2019,Open,,2020-08-20
31093164,M880,889,Liberal Party,1989 - 1991,1989-01-01,1991-01-01,Canberra,Closed,06 Feb 2018,2018-02-06,Closed period,2019,Open,,2020-08-20
31093165,M880,890,Miscellaneous including pre publication copy of paperback: Malcolm Fraser PM,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093166,M880,891,Labor government - General,1988 - 1989,1988-01-01,1989-01-01,Canberra,Closed,16 Jan 2018,2018-01-16,Closed period,2019,Open,,2020-08-20
31093170,M880,895,Tourism and Sport,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,06 Feb 2018,2018-02-06,Closed period,2019,Open,,2020-08-20
31093171,M880,896,Primary Industry,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,06 Feb 2018,2018-02-06,Closed period,2019,Open,,2020-08-20
31093172,M880,897,Primary Industry,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,06 Feb 2018,2018-02-06,Closed period,2019,Open,,2020-08-20
31093173,M880,898,Research polls,1989 - 1991,1989-01-01,1991-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093174,M880,899,Future directions,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093175,M880,900,Australia 2000,1990 - 1991,1990-01-01,1991-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093176,M880,901,Australia 2000,1990 - 1991,1990-01-01,1991-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093180,M880,905,Towards a national agenda for a multicultural Australia,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,31 Jan 2018,2018-01-31,Closed period,2019,Open,,2020-08-20
31093181,M880,906,Immigration and Ethnic Affairs - Opposition,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,24 Jan 2018,2018-01-24,Closed period,2019,Open,,2020-08-20
31093182,M880,907,Immigration,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,14 Mar 2018,2018-03-14,Closed period,2019,Open,,2020-08-20
31093183,M880,908,Immigration,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,14 Mar 2018,2018-03-14,Closed period,2019,Open,,2020-08-20
31093184,M880,909,Immigration,1986 - 1988,1986-01-01,1988-01-01,Canberra,Closed,23 Apr 2018,2018-04-23,Closed period,2019,Open,,2020-08-20
31093185,M880,910,Immigration,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,06 Mar 2018,2018-03-06,Closed period,2019,Open,,2020-08-20
31093189,M880,914,Foreign Affairs - South Pacific,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Closed period,2019,Open,,2020-08-20
31093190,M880,915,Foreign Affairs - South Pacific,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Closed period|MAKE YOUR SELECTION,2019,Open,,2020-08-20
31093192,M880,917,Foreign Affairs - South East Asia,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Closed period,2019,Open,,2020-08-20
31093197,M880,922,Foreign Affairs - South Africa,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,07 Feb 2018,2018-02-07,Closed period,2019,Open,,2020-08-20
31093198,M880,923,Foreign Affairs - South Africa,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,07 Feb 2018,2018-02-07,Closed period,2019,Open,,2020-08-20
31093199,M880,924,Immigration and Ethnic Affairs,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,07 Feb 2018,2018-02-07,Closed period,2019,Open,,2020-08-20
31093201,M880,926,Therapeutic Goods Act,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,06 Mar 2018,2018-03-06,Closed period,2019,Open,,2020-08-20
31093203,M880,928,Overseas aid,1988 - 1989,1988-01-01,1989-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Closed period,2019,Open,,2020-08-20
31093204,M880,929,Foreign Affairs - USSR,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Closed period,2019,Open,,2020-08-20
31093205,M880,930,Foreign Affairs - USSR,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Closed period,2019,Open,,2020-08-20
31093207,M880,932,Job applications,1985 - 1985,1985-01-01,1985-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Non Cwlth-depositor,2019,Open,,2020-09-10
31093208,M880,933,Job applications,1985 - 1985,1985-01-01,1985-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Non Cwlth-depositor,2019,Open,,2020-09-10
31093210,M880,935,Job applications,1987 - 1987,1987-01-01,1987-01-01,Canberra,Closed,07 Feb 2018,2018-02-07,Non Cwlth-depositor,2019,Open,,2020-09-10
31093211,M880,936,Job applications,1986 - 1986,1986-01-01,1986-01-01,Canberra,Closed,07 Feb 2018,2018-02-07,Non Cwlth-depositor,2019,Open,,2020-09-10
31093212,M880,937,Job applications,1987 - 1987,1987-01-01,1987-01-01,Canberra,Closed,13 Feb 2018,2018-02-13,Non Cwlth-depositor,2019,Open,,2020-09-10
31093213,M880,938,Job applications,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Non Cwlth-depositor,2019,Open,,2020-09-10
31093214,M880,939,Job applications,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Non Cwlth-depositor,2019,Open,,2020-09-10
31093221,M880,946,Members' interests,1987 - 1989,1987-01-01,1989-01-01,Canberra,Closed,06 Feb 2018,2018-02-06,Closed period,2019,Open,,2020-08-20
31093225,M880,950,Overseas delegations and visits,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Closed period,2019,Open,,2020-08-20
31093226,M880,951,Overseas delegations and visits,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Closed period,2019,Open,,2020-08-20
31093227,M880,952,Office correspondence,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,14 Feb 2018,2018-02-14,Closed period,2019,Open,,2020-08-20
31093228,M880,953,Office correspondence,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,13 Feb 2018,2018-02-13,Closed period,2019,Open,,2020-08-20
31093234,M880,959,Maxine Sells,1985 - 1985,1985-01-01,1985-01-01,Canberra,Closed,20 Feb 2018,2018-02-20,Non Cwlth-depositor,2019,Open,,2020-09-10
31093235,M880,960,Arthur Sinodinos,1987 - 1987,1987-01-01,1987-01-01,Canberra,Closed,20 Feb 2018,2018-02-20,Non Cwlth-depositor,2019,Open,,2020-09-10
31093237,M880,962,Fiona McKenna,1985 - 1989,1985-01-01,1989-01-01,Canberra,Closed,20 Feb 2018,2018-02-20,Non Cwlth-depositor,2019,Open,,2020-09-10
31093238,M880,963,Elizabeth McCabe,1985 - 1985,1985-01-01,1985-01-01,Canberra,Closed,20 Feb 2018,2018-02-20,Non Cwlth-depositor,2019,Open,,2020-09-10
31093239,M880,964,Marina Kislitsa,1987 - 1987,1987-01-01,1987-01-01,Canberra,Closed,20 Feb 2018,2018-02-20,Non Cwlth-depositor,2019,Open,,2020-09-10
31093240,M880,965,William Kerley,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,20 Feb 2018,2018-02-20,Non Cwlth-depositor,2019,Open,,2020-09-10
31093241,M880,966,Peggy Hailstone,1986 - 1986,1986-01-01,1986-01-01,Canberra,Closed,20 Feb 2018,2018-02-20,Non Cwlth-depositor,2019,Open,,2020-09-10
31093242,M880,967,John Griffin,1985 - 1985,1985-01-01,1985-01-01,Canberra,Closed,20 Feb 2018,2018-02-20,Non Cwlth-depositor,2019,Open,,2020-09-10
31093251,M880,976,Opposition staff meetings,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,06 Nov 2018,2018-11-06,Closed period,2019,Open,,2020-08-20
31093256,M880,981,Staff administration,1988 - 1988,1988-01-01,1988-01-01,Canberra,Closed,24 Oct 2018,2018-10-24,Closed period,2019,Open,,2020-08-20
31093257,M880,982,Staff administration,1989 - 1989,1989-01-01,1989-01-01,Canberra,Closed,24 Oct 2018,2018-10-24,Closed period,2019,Open,,2020-08-20
31093258,M880,983,Sec/admin reclass,1988 - 1989,1988-01-01,1989-01-01,Canberra,Closed,16 Oct 2018,2018-10-16,Closed period,2019,Open,,2020-08-20
31093259,M880,984,Electorate office,1987 - 1989,1987-01-01,1989-01-01,Canberra,Closed,23 Oct 2018,2018-10-23,Closed period,2019,Open,,2020-08-20
31093260,M880,985,Applications for executive positions,1987 - 1987,1987-01-01,1987-01-01,Canberra,Closed,23 Oct 2018,2018-10-23,Non Cwlth-depositor,2019,Open,,2020-09-10
31093261,M880,986,Job applications,1987 - 1987,1987-01-01,1987-01-01,Canberra,Closed,24 Oct 2018,2018-10-24,Non Cwlth-depositor,2019,Open,,2020-10-19
31170610,A432,87/8125-1,Secretaries Committee on Intelligence and Security (Scis) Draft Cabinet Submission Establishment Of The Office Of  Inspector General Of Intelligence And Security,27 Aug 1985 - 06 Jun 1986,1985-08-27,1986-06-06,Canberra,Closed,03 Jul 2013,2013-07-03,Withheld pending adv,2019,Open with exception,,2020-01-15
31171698,A11116,CA52 PART 1,Australia's Five Year Defence Program,07 Jul 1983 - 23 Jul 1984,1983-07-07,1984-07-23,Canberra,Closed,13 Jan 2015,2015-01-13,Withheld pending adv,2019,Open,,2020-01-09
31171699,A11116,CA52 PART 2,Australia's Five Year Defence Program,13 Jul 1984 - 14 Dec 1988,1984-07-13,1988-12-14,Canberra,Closed,12 Jan 2015,2015-01-12,Withheld pending adv,2019,Open,,2020-01-08
31179752,A10008,IS226/3/7-02,226/3/7-2 Islamabad - Afghanistan - Relations with USSR,07 Feb 1983 - 24 Aug 1993,1983-02-07,1993-08-24,Canberra,Closed,16 Dec 2019,2019-12-16,Withheld pending adv,2019,Open with exception,,2020-10-22
31180564,A14093,HN98/50303 PART 2,Hanoi - Socialist Republic of Vietnam (SRV) - Refugees - International Aspects (T/N from 801/15/4-02),30 Mar 1987 - 22 Jan 1988,1987-03-30,1988-01-22,Canberra,Closed,20 Jul 2016,2016-07-20,Withheld pending adv,2019,Open,,2020-01-21
31180565,A14093,HN98/50303 PART 3,Hanoi - Socialist Republic of Vietnam (SRV) - Refugees - International Aspects (T/N from 801/15/4-03),26 Jan 1988 - 11 May 1988,1988-01-26,1988-05-11,Canberra,Closed,19 Jul 2016,2016-07-19,Withheld pending adv,2019,Open,,2020-01-02
31180566,A14093,HN98/50303 PART 4,Hanoi - Socialist Republic of Vietnam (SRV) - Refugees - International Aspects (T/N from 801/15/4-04),12 May 1988 - 30 Sep 1988,1988-05-12,1988-09-30,Canberra,Closed,20 Jul 2016,2016-07-20,Withheld pending adv,2019,Open,,2020-01-09
31419723,A14018,1994/1814,Access Arrangements Under s35 of the Archives Act  -  Australian Security Intelligence Organisation,21 Sep 1993 - 20 May 1997,1993-09-21,1997-05-20,Canberra,Closed,07 Feb 2018,2018-02-07,Withheld pending adv,2019,Open with exception,,2020-07-01
31419724,A14018,1994/1953,Evaluation of Australian Security Intelligence Organisation (ASIO)'s obligations under the Access Provisions of the Archives Act,28 Feb 1985 - 05 Oct 1994,1985-02-28,1994-10-05,Canberra,Closed,12 Feb 2018,2018-02-12,Withheld pending adv,2019,Open with exception,,2020-07-01
31517124,A5954,MISC DOCS 6,[Australian Joint Service staff],22 Jun 1951 - 21 Dec 1951,1951-06-22,1951-12-21,Canberra,Closed,19 Jun 2015,2015-06-19,Withheld pending adv,2019,Open,,2020-07-01
31517134,A5954,MISC DOCS 14,"[Tables providing proposed and approved establishments, present strengths, financial proposals and special considerations affecting Defence Signals Branch, Joint Intelligence Bureau, Intelligence Branch, Assistant Secretary's Branch, Services Signal Units and map of area of responsibility of Joint Intelligence Bureau (Melbourne)]",01 Jun 1951 - 27 Jun 1951,1951-06-01,1951-06-27,Canberra,Closed,07 Sep 2016,2016-09-07,Withheld pending adv,2019,Open,,2020-06-23
31700319,A9853,803/3 PART 1,SRV [Socialist Republic of Vietnam] - economic - foreign trade,01 Jul 1974 - 07 Aug 1982,1974-07-01,1982-08-07,Canberra,Closed,20 Apr 2017,2017-04-20,Withheld pending adv,2019,Open with exception,,2020-10-14
31719896,A11116,CA1811 Part 1,South Pacific Nuclear Free Zone,13 Mar 1985 - 17 Apr 1986,1985-03-13,1986-04-17,Canberra,Closed,03 Apr 2014,2014-04-03,Withheld pending adv,2019,Open with exception,,2020-11-11
31724729,A11099,1/124,Sir John Bunting,28 Jun 1972 - 10 Oct 1972,1972-06-28,1972-10-10,Canberra,Closed,17 Jun 2016,2016-06-17,Withheld pending adv,2019,Open with exception,,2020-10-21
31725266,A11099,3/124,R Tynan,14 Sep 1977 - 20 Nov 1977,1977-09-14,1977-11-20,Canberra,Closed,30 Jul 2019,2019-07-30,Withheld pending adv,2019,Open with exception,,2020-10-19
31728216,A11117,KCA1497 Part 1,Mabo Response to the Outline of Legislation - Update,01 Sep 1993 - 06 Oct 1993,1993-09-01,1993-10-06,Canberra,Closed,21 Jan 2019,2019-01-21,Withheld pending adv,2019,Open with exception,,2020-11-09
31753294,C1277,1418,"Ross M W, Rogers L J, McCulloch H, Stigma, sex and society: a new look at gender differentiation and sexual variation, Journal of Homosexuality, Volume 3, Number 4, Summer 1978, pp 315-329",1978 - 1978,1978-01-01,1978-01-01,Canberra,Closed,03 Aug 2015,2015-08-03,Non Cwlth-no appeal,2019,Open,,2020-07-13
31755608,A9564,3/1/20 PART 1,Proposed defence discussions - Japan/Australia,1972 - 1977,1972-01-01,1977-01-01,Canberra,Closed,17 Dec 2019,2019-12-17,Withheld pending adv,2019,Open with exception,,2020-10-21
31841499,PP18/1,RKM32046,"NELLIGAN, Terence Ronald - Service Number - 5/1925 [File cover only]",1914 - 1983,1914-01-01,1983-01-01,Perth,Closed,24 Jul 2014,2014-07-24,33(1)(g),2019,Open,,2020-03-03
32085786,A14217,1798,Cabinet Submission 1798 - Commonwealth legislation to override Tasmanian law on homosexual conduct - Decision 3240,08 Aug 1994 - 22 Aug 1994,1994-08-08,1994-08-22,Canberra,Closed,18 Dec 2018,2018-12-18,Withheld pending adv,2019,Open with exception,,2020-01-29
32318033,A14370,JH1996/41,Cabinet Submission JH96/0041 - Law enforcement use of controlled operations - Decision JH96/0041/CAB,17 Apr 1996 - 23 Apr 1996,1996-04-17,1996-04-23,Canberra,Closed,16 Mar 2018,2018-03-16,Withheld pending adv,2019,Open with exception,,2020-02-21
32318691,A14370,JH1997/182,Cabinet Memorandum JH97/0182 - Progress report on disposition of spent nuclear fuel rods - No Decision,04 Apr 1997 - 04 Apr 1997,1997-04-04,1997-04-04,Canberra,Closed,07 May 2018,2018-05-07,Withheld pending adv,2019,Not yet examined,,2020-04-29
32318715,A14370,JH1997/209/1,Cabinet Submission JH97/0209 - New Nuclear Facilities - siting options - Decisions JH97/0209/CAB and JH97/0209/CAB/2,06 Aug 1997 - 14 Dec 1998,1997-08-06,1998-12-14,Canberra,Closed,07 May 2018,2018-05-07,Withheld pending adv,2019,Not yet examined,,2020-04-29
32318794,A14370,JH1997/300,Cabinet Submission JH97/0300 - Australia-United States relations - Decision JH97/0300/NS,05 Jun 1997 - 10 Jun 1997,1997-06-05,1997-06-10,Canberra,Closed,19 Mar 2018,2018-03-19,Withheld pending adv,2019,Not yet examined,,2020-02-21
32399785,M3401,34,"Suez Canal, 1956",1956 - 1956,1956-01-01,1956-01-01,Canberra,Closed,30 Jan 2019,2019-01-30,Withheld pending adv,2019,Open with exception,,2020-03-24
32407035,M880,572,"[Invitations declined - maintained by Hon John Howard in his capacity as Shadow Minister for Industrial Relations, Employment and Training]",1992 - 1992,1992-01-01,1992-01-01,Canberra,Closed,16 May 2018,2018-05-16,Closed period,2019,Open,,2020-08-27
